,percent_broken,percent_fail_runs,rul_score,mse
cmapss_three2four_dan,0.2,1.0,72.13430884576613,43.008609771728516
cmapss_three2four_dan,0.2,0.8,137.64706716229838,44.71406936645508
cmapss_three2four_dan,0.2,0.8,79.98278414818549,44.020225524902344
cmapss_three2four_dan,0.2,0.8,83.61165889616936,44.10564422607422
cmapss_three2four_dan,0.2,0.6,110.82036762852823,44.92770004272461
cmapss_three2four_dan,0.2,0.6,81.8274634576613,44.22581100463867
cmapss_three2four_dan,0.2,0.6,75.10849294354838,43.81418228149414
cmapss_three2four_dan,0.2,0.4,127.10516160534274,45.38003158569336
cmapss_three2four_dan,0.2,0.4,79.12830771169355,43.1928596496582
cmapss_three2four_dan,0.2,0.4,72.1526587701613,42.98634719848633
cmapss_three2four_dan,0.2,0.2,149.4276083669355,45.37837219238281
cmapss_three2four_dan,0.2,0.2,79.45848034274194,44.08684158325195
cmapss_three2four_dan,0.2,0.2,72.17074880292338,42.98579788208008
cmapss_three2four_dan,0.4,1.0,120.01310483870968,45.48950958251953
cmapss_three2four_dan,0.4,1.0,81.90382434475806,44.10503387451172
cmapss_three2four_dan,0.4,1.0,79.34460055443549,44.18790054321289
cmapss_three2four_dan,0.4,0.8,124.39502740675404,45.654605865478516
cmapss_three2four_dan,0.4,0.8,77.2234595514113,43.892879486083984
cmapss_three2four_dan,0.4,0.8,72.88003244707662,42.981285095214844
cmapss_three2four_dan,0.4,0.6,132.58848916330646,45.584434509277344
cmapss_three2four_dan,0.4,0.6,79.40359595514113,44.14973831176758
cmapss_three2four_dan,0.4,0.6,76.22138829385081,43.5355224609375
cmapss_three2four_dan,0.4,0.4,132.32522681451613,46.10627365112305
cmapss_three2four_dan,0.4,0.4,79.56684727822581,43.32255935668945
cmapss_three2four_dan,0.4,0.4,72.13963268649194,42.986900329589844
cmapss_three2four_dan,0.4,0.2,148.51439642137098,45.29556655883789
cmapss_three2four_dan,0.4,0.2,82.94439106602823,43.548980712890625
cmapss_three2four_dan,0.4,0.2,76.32771547379032,43.66227722167969
cmapss_three2four_dan,0.6,1.0,113.12934727822581,44.74116516113281
cmapss_three2four_dan,0.6,1.0,76.0217521421371,43.38161087036133
cmapss_three2four_dan,0.6,1.0,76.68968151461694,43.20930480957031
cmapss_three2four_dan,0.6,0.8,135.3000724546371,45.247154235839844
cmapss_three2four_dan,0.6,0.8,78.279296875,43.44573211669922
cmapss_three2four_dan,0.6,0.8,73.97969695060483,43.057640075683594
cmapss_three2four_dan,0.6,0.6,109.33071604082662,44.925907135009766
cmapss_three2four_dan,0.6,0.6,79.13659274193549,44.149009704589844
cmapss_three2four_dan,0.6,0.6,74.28567603326613,43.24276351928711
cmapss_three2four_dan,0.6,0.4,126.63923891129032,45.19786834716797
cmapss_three2four_dan,0.6,0.4,78.3126732610887,43.51168441772461
cmapss_three2four_dan,0.6,0.4,72.29151965725806,43.22264862060547
cmapss_three2four_dan,0.6,0.2,162.9969443044355,45.78955841064453
cmapss_three2four_dan,0.6,0.2,80.03948777721774,44.248939514160156
cmapss_three2four_dan,0.6,0.2,83.48094915574596,44.16326141357422
cmapss_three2four_dan,0.8,1.0,98.27101184475806,44.185386657714844
cmapss_three2four_dan,0.8,1.0,75.23678490423387,43.18989181518555
cmapss_three2four_dan,0.8,1.0,124.55448273689517,45.579654693603516
cmapss_three2four_dan,0.8,0.8,109.11480909778226,44.51173782348633
cmapss_three2four_dan,0.8,0.8,75.53618006552419,44.01383590698242
cmapss_three2four_dan,0.8,0.8,73.7453849546371,43.08699035644531
cmapss_three2four_dan,0.8,0.6,112.35160975302419,44.15944290161133
cmapss_three2four_dan,0.8,0.6,75.42500945060483,43.92164993286133
cmapss_three2four_dan,0.8,0.6,126.50890719506049,45.75220489501953
cmapss_three2four_dan,0.8,0.4,115.64518491683468,44.81011199951172
cmapss_three2four_dan,0.8,0.4,75.80703440020162,43.42714309692383
cmapss_three2four_dan,0.8,0.4,125.83970199092742,46.031524658203125
cmapss_three2four_dan,0.8,0.2,164.32335244455646,45.3386116027832
cmapss_three2four_dan,0.8,0.2,80.71703314012096,43.89793395996094
cmapss_three2four_dan,0.8,0.2,75.47079763104838,43.10840606689453
cmapss_one2two_rtn,0.0,1.0,787.1166747104247,52.7866325378418
cmapss_one2two_rtn,0.0,1.0,22636.386100386102,104.24195861816406
cmapss_one2two_rtn,0.0,1.0,22642.38223938224,104.24369812011719
cmapss_one2two_rtn,0.0,0.8,18518.749034749035,101.87184143066406
cmapss_one2two_rtn,0.0,0.8,18009.287644787644,101.5400619506836
cmapss_one2two_rtn,0.0,0.8,17591.901544401546,101.2640380859375
cmapss_one2two_rtn,0.0,0.6,13611.736486486487,98.25933074951172
cmapss_one2two_rtn,0.0,0.6,13741.670849420849,98.36286163330078
cmapss_one2two_rtn,0.0,0.6,12742.086872586873,97.47650146484375
cmapss_one2two_rtn,0.0,0.4,608.2512668918919,52.14008331298828
cmapss_one2two_rtn,0.0,0.4,9527.953667953669,94.0980453491211
cmapss_one2two_rtn,0.0,0.4,8056.7722007722,92.22515869140625
cmapss_one2two_rtn,0.0,0.2,9630.88803088803,94.21839904785156
cmapss_one2two_rtn,0.0,0.2,9345.714285714286,93.87725830078125
cmapss_one2two_rtn,0.0,0.2,7506.92277992278,91.40821838378906
cmapss_one2two_rtn,0.2,1.0,19161.166023166024,102.27339935302734
cmapss_one2two_rtn,0.2,1.0,18152.38030888031,101.63400268554688
cmapss_one2two_rtn,0.2,1.0,17630.295366795366,101.29051208496094
cmapss_one2two_rtn,0.2,0.8,15397.759652509652,99.70154571533203
cmapss_one2two_rtn,0.2,0.8,14752.916023166023,99.1961669921875
cmapss_one2two_rtn,0.2,0.8,13800.579150579151,98.40379333496094
cmapss_one2two_rtn,0.2,0.6,11509.878378378378,96.30492401123047
cmapss_one2two_rtn,0.2,0.6,11588.120656370656,96.3744125366211
cmapss_one2two_rtn,0.2,0.6,10147.567567567568,94.84679412841797
cmapss_one2two_rtn,0.2,0.4,582.6009290540541,54.32102966308594
cmapss_one2two_rtn,0.2,0.4,9622.57528957529,94.21467590332031
cmapss_one2two_rtn,0.2,0.4,7725.749034749035,91.73500061035156
cmapss_one2two_rtn,0.2,0.2,9725.583976833977,94.35077667236328
cmapss_one2two_rtn,0.2,0.2,9646.820463320464,94.24314880371094
cmapss_one2two_rtn,0.2,0.2,7954.457046332046,92.07172393798828
cmapss_one2two_rtn,0.4,1.0,14154.470077220078,98.7156982421875
cmapss_one2two_rtn,0.4,1.0,13790.621621621622,98.40614318847656
cmapss_one2two_rtn,0.4,1.0,12812.627413127413,97.53677368164062
cmapss_one2two_rtn,0.4,0.8,551.175193050193,56.07301330566406
cmapss_one2two_rtn,0.4,0.8,11199.912162162162,95.97882080078125
cmapss_one2two_rtn,0.4,0.8,10107.373552123552,94.79608917236328
cmapss_one2two_rtn,0.4,0.6,9993.747104247104,94.66299438476562
cmapss_one2two_rtn,0.4,0.6,9529.801158301158,94.10481262207031
cmapss_one2two_rtn,0.4,0.6,7752.319015444015,91.75241088867188
cmapss_one2two_rtn,0.4,0.4,9760.539575289575,94.38987731933594
cmapss_one2two_rtn,0.4,0.4,9471.0916988417,94.03303527832031
cmapss_one2two_rtn,0.4,0.4,7896.910714285715,91.97308349609375
cmapss_one2two_rtn,0.4,0.2,9929.09749034749,94.58959197998047
cmapss_one2two_rtn,0.4,0.2,9652.583011583012,94.25205993652344
cmapss_one2two_rtn,0.4,0.2,7850.982625482626,91.89647674560547
cmapss_one2two_rtn,0.6,1.0,395.722791988417,53.45888900756836
cmapss_one2two_rtn,0.6,1.0,9676.319498069499,94.28197479248047
cmapss_one2two_rtn,0.6,1.0,8313.067567567568,92.55506896972656
cmapss_one2two_rtn,0.6,0.8,9931.900579150579,94.59212493896484
cmapss_one2two_rtn,0.6,0.8,9568.390926640926,94.15213775634766
cmapss_one2two_rtn,0.6,0.8,7884.913127413128,91.95723724365234
cmapss_one2two_rtn,0.6,0.6,9968.725868725869,94.63538360595703
cmapss_one2two_rtn,0.6,0.6,9599.496138996139,94.18904113769531
cmapss_one2two_rtn,0.6,0.6,7806.875482625483,91.83598327636719
cmapss_one2two_rtn,0.6,0.4,9918.99806949807,94.5770263671875
cmapss_one2two_rtn,0.6,0.4,9648.297297297297,94.2485580444336
cmapss_one2two_rtn,0.6,0.4,7978.125965250965,92.10429382324219
cmapss_one2two_rtn,0.6,0.2,9962.241312741313,94.6280517578125
cmapss_one2two_rtn,0.6,0.2,9636.222972972973,94.23389434814453
cmapss_one2two_rtn,0.6,0.2,8169.861003861004,92.36308288574219
cmapss_one2two_rtn,0.8,1.0,7144.682915057915,90.76215362548828
cmapss_one2two_rtn,0.8,1.0,9508.798262548262,94.08101654052734
cmapss_one2two_rtn,0.8,1.0,8055.624517374517,92.19061279296875
cmapss_one2two_rtn,0.8,0.8,238.1297055984556,45.04195022583008
cmapss_one2two_rtn,0.8,0.8,9462.07335907336,94.02462005615234
cmapss_one2two_rtn,0.8,0.8,7917.466216216216,92.00022888183594
cmapss_one2two_rtn,0.8,0.6,428.04413006756755,51.88282775878906
cmapss_one2two_rtn,0.8,0.6,9526.831081081082,94.1039047241211
cmapss_one2two_rtn,0.8,0.6,7993.621138996139,92.10163116455078
cmapss_one2two_rtn,0.8,0.4,477.2899975868726,49.708492279052734
cmapss_one2two_rtn,0.8,0.4,9693.316602316603,94.30339050292969
cmapss_one2two_rtn,0.8,0.4,8176.050193050193,92.36943054199219
cmapss_one2two_rtn,0.8,0.2,427.9758385617761,53.28584671020508
cmapss_one2two_rtn,0.8,0.2,9363.812741312742,93.9037094116211
cmapss_one2two_rtn,0.8,0.2,8232.725868725869,92.45648193359375
cmapss_three2one_jan,0.0,1.0,11.855712890625,20.50959014892578
cmapss_three2one_jan,0.0,1.0,10.761153564453124,21.180042266845703
cmapss_three2one_jan,0.0,1.0,20.243392333984374,24.297170639038086
cmapss_three2one_jan,0.0,0.8,13.46966064453125,21.110980987548828
cmapss_three2one_jan,0.0,0.8,12.1498876953125,21.563819885253906
cmapss_three2one_jan,0.0,0.8,20.4487646484375,24.00574493408203
cmapss_three2one_jan,0.0,0.6,13.049971923828124,20.580350875854492
cmapss_three2one_jan,0.0,0.6,9.99970703125,21.168970108032227
cmapss_three2one_jan,0.0,0.6,20.035513916015624,23.833162307739258
cmapss_three2one_jan,0.0,0.4,10.196604614257813,20.943790435791016
cmapss_three2one_jan,0.0,0.4,12.485140380859375,20.964263916015625
cmapss_three2one_jan,0.0,0.4,12.647088623046875,22.336397171020508
cmapss_three2one_jan,0.0,0.2,8.014885864257813,20.3638916015625
cmapss_three2one_jan,0.0,0.2,11.25476318359375,21.18170166015625
cmapss_three2one_jan,0.0,0.2,11.053193359375,22.408662796020508
cmapss_three2one_jan,0.2,1.0,21.223798828125,25.729528427124023
cmapss_three2one_jan,0.2,1.0,65.0549267578125,30.690452575683594
cmapss_three2one_jan,0.2,1.0,51.2686328125,29.313138961791992
cmapss_three2one_jan,0.2,0.8,22.08885498046875,27.141048431396484
cmapss_three2one_jan,0.2,0.8,36.06969482421875,29.76144027709961
cmapss_three2one_jan,0.2,0.8,41.78603515625,28.536325454711914
cmapss_three2one_jan,0.2,0.6,24.91564453125,27.392061233520508
cmapss_three2one_jan,0.2,0.6,59.408935546875,31.413164138793945
cmapss_three2one_jan,0.2,0.6,46.572333984375,30.95638084411621
cmapss_three2one_jan,0.2,0.4,31.1095556640625,28.20747947692871
cmapss_three2one_jan,0.2,0.4,22.0577392578125,25.317453384399414
cmapss_three2one_jan,0.2,0.4,46.628994140625,27.617721557617188
cmapss_three2one_jan,0.2,0.2,20.367952880859374,28.15325164794922
cmapss_three2one_jan,0.2,0.2,49.2328564453125,31.68439292907715
cmapss_three2one_jan,0.2,0.2,18.4168505859375,27.54530143737793
cmapss_three2one_jan,0.4,1.0,116.345322265625,39.9410285949707
cmapss_three2one_jan,0.4,1.0,359.41390625,45.2055549621582
cmapss_three2one_jan,0.4,1.0,51.096298828125,33.90793228149414
cmapss_three2one_jan,0.4,0.8,105.098046875,39.65805435180664
cmapss_three2one_jan,0.4,0.8,348.9251953125,47.82907485961914
cmapss_three2one_jan,0.4,0.8,34.538818359375,30.19008445739746
cmapss_three2one_jan,0.4,0.6,196.73087890625,40.77035903930664
cmapss_three2one_jan,0.4,0.6,267.24998046875,46.70302963256836
cmapss_three2one_jan,0.4,0.6,96.768203125,39.21619415283203
cmapss_three2one_jan,0.4,0.4,137.96322265625,42.06892395019531
cmapss_three2one_jan,0.4,0.4,359.2821875,45.064056396484375
cmapss_three2one_jan,0.4,0.4,126.026015625,39.48554611206055
cmapss_three2one_jan,0.4,0.2,111.182216796875,41.279502868652344
cmapss_three2one_jan,0.4,0.2,363.03046875,49.22541046142578
cmapss_three2one_jan,0.4,0.2,134.094814453125,44.14849090576172
cmapss_three2one_jan,0.6,1.0,289.453046875,49.23756408691406
cmapss_three2one_jan,0.6,1.0,185.87765625,46.20199966430664
cmapss_three2one_jan,0.6,1.0,79.2534765625,41.43327331542969
cmapss_three2one_jan,0.6,0.8,196.08408203125,46.709102630615234
cmapss_three2one_jan,0.6,0.8,360.831171875,45.28543472290039
cmapss_three2one_jan,0.6,0.8,81.037314453125,38.923404693603516
cmapss_three2one_jan,0.6,0.6,313.37263671875,49.92206954956055
cmapss_three2one_jan,0.6,0.6,805.513984375,58.32668685913086
cmapss_three2one_jan,0.6,0.6,84.26712890625,39.750064849853516
cmapss_three2one_jan,0.6,0.4,183.15646484375,44.58896255493164
cmapss_three2one_jan,0.6,0.4,397.204453125,58.2151985168457
cmapss_three2one_jan,0.6,0.4,377.54828125,53.825340270996094
cmapss_three2one_jan,0.6,0.2,556.1306640625,56.13103485107422
cmapss_three2one_jan,0.6,0.2,377.082890625,58.442909240722656
cmapss_three2one_jan,0.6,0.2,236.35384765625,48.853179931640625
cmapss_three2one_jan,0.8,1.0,399.9930078125,54.55044174194336
cmapss_three2one_jan,0.8,1.0,261.6095703125,48.05540466308594
cmapss_three2one_jan,0.8,1.0,193.56857421875,46.49190902709961
cmapss_three2one_jan,0.8,0.8,331.715078125,52.581756591796875
cmapss_three2one_jan,0.8,0.8,153.20072265625,44.00359344482422
cmapss_three2one_jan,0.8,0.8,126.00234375,41.95948791503906
cmapss_three2one_jan,0.8,0.6,208.48953125,47.369571685791016
cmapss_three2one_jan,0.8,0.6,726.581875,64.23902130126953
cmapss_three2one_jan,0.8,0.6,538.38265625,55.945865631103516
cmapss_three2one_jan,0.8,0.4,515.68625,52.164703369140625
cmapss_three2one_jan,0.8,0.4,618.0746875,66.2829818725586
cmapss_three2one_jan,0.8,0.4,172.8951171875,46.04706954956055
cmapss_three2one_jan,0.8,0.2,514.9100390625,56.22655487060547
cmapss_three2one_jan,0.8,0.2,592.723046875,68.08804321289062
cmapss_three2one_jan,0.8,0.2,431.120078125,56.02516555786133
cmapss_three2one_rtn,0.0,1.0,21.524111328125,24.143600463867188
cmapss_three2one_rtn,0.0,1.0,12.99393798828125,22.546836853027344
cmapss_three2one_rtn,0.0,1.0,20.97822021484375,24.431278228759766
cmapss_three2one_rtn,0.0,0.8,20.68261962890625,24.614097595214844
cmapss_three2one_rtn,0.0,0.8,15.79412353515625,24.036100387573242
cmapss_three2one_rtn,0.0,0.8,20.689794921875,25.34776496887207
cmapss_three2one_rtn,0.0,0.6,21.595263671875,23.287431716918945
cmapss_three2one_rtn,0.0,0.6,14.418994140625,23.537918090820312
cmapss_three2one_rtn,0.0,0.6,21.083720703125,24.00415802001953
cmapss_three2one_rtn,0.0,0.4,24.3878515625,24.74447250366211
cmapss_three2one_rtn,0.0,0.4,17.97945068359375,23.58216094970703
cmapss_three2one_rtn,0.0,0.4,20.83401611328125,25.194446563720703
cmapss_three2one_rtn,0.0,0.2,24.6083203125,23.80307388305664
cmapss_three2one_rtn,0.0,0.2,14.953565673828125,23.63079833984375
cmapss_three2one_rtn,0.0,0.2,20.65962646484375,24.68091583251953
cmapss_three2one_rtn,0.2,1.0,85.8609765625,30.277917861938477
cmapss_three2one_rtn,0.2,1.0,71.9302685546875,28.123666763305664
cmapss_three2one_rtn,0.2,1.0,498.8188671875,39.07818603515625
cmapss_three2one_rtn,0.2,0.8,91.502939453125,34.42636489868164
cmapss_three2one_rtn,0.2,0.8,30.04315673828125,29.403446197509766
cmapss_three2one_rtn,0.2,0.8,3954.12375,57.171592712402344
cmapss_three2one_rtn,0.2,0.6,63.21232421875,32.37313461303711
cmapss_three2one_rtn,0.2,0.6,107.68109375,29.935014724731445
cmapss_three2one_rtn,0.2,0.6,515.440546875,36.56148147583008
cmapss_three2one_rtn,0.2,0.4,39.58673095703125,31.429611206054688
cmapss_three2one_rtn,0.2,0.4,27.65015380859375,27.68698501586914
cmapss_three2one_rtn,0.2,0.4,4074.5125,52.67888641357422
cmapss_three2one_rtn,0.2,0.2,20.280992431640627,25.44809341430664
cmapss_three2one_rtn,0.2,0.2,20.004736328125,29.0628719329834
cmapss_three2one_rtn,0.2,0.2,4400.8734375,81.76862335205078
cmapss_three2one_rtn,0.4,1.0,654.339453125,45.97119140625
cmapss_three2one_rtn,0.4,1.0,415.631953125,41.48551559448242
cmapss_three2one_rtn,0.4,1.0,3940.775625,79.83905792236328
cmapss_three2one_rtn,0.4,0.8,362.5708203125,45.88177490234375
cmapss_three2one_rtn,0.4,0.8,416.58328125,49.83504867553711
cmapss_three2one_rtn,0.4,0.8,3930.124375,80.14777374267578
cmapss_three2one_rtn,0.4,0.6,4056.67375,44.813194274902344
cmapss_three2one_rtn,0.4,0.6,533.923046875,50.77385711669922
cmapss_three2one_rtn,0.4,0.6,3810.245,79.90599822998047
cmapss_three2one_rtn,0.4,0.4,611.686796875,49.427154541015625
cmapss_three2one_rtn,0.4,0.4,393.868125,51.116294860839844
cmapss_three2one_rtn,0.4,0.4,3932.8246875,79.69269561767578
cmapss_three2one_rtn,0.4,0.2,226.02029296875,44.189640045166016
cmapss_three2one_rtn,0.4,0.2,368.5778125,48.97981262207031
cmapss_three2one_rtn,0.4,0.2,4086.598125,81.45155334472656
cmapss_three2one_rtn,0.6,1.0,3027.2134375,49.91128921508789
cmapss_three2one_rtn,0.6,1.0,3348.170625,61.76249694824219
cmapss_three2one_rtn,0.6,1.0,3972.1521875,79.32705688476562
cmapss_three2one_rtn,0.6,0.8,848.18140625,48.603065490722656
cmapss_three2one_rtn,0.6,0.8,300.8673046875,50.255374908447266
cmapss_three2one_rtn,0.6,0.8,3975.93375,81.23564910888672
cmapss_three2one_rtn,0.6,0.6,4489.7859375,55.245025634765625
cmapss_three2one_rtn,0.6,0.6,655.3163671875,48.642051696777344
cmapss_three2one_rtn,0.6,0.6,3928.2653125,80.33139038085938
cmapss_three2one_rtn,0.6,0.4,120.4041796875,39.49959182739258
cmapss_three2one_rtn,0.6,0.4,783.0590625,38.75719451904297
cmapss_three2one_rtn,0.6,0.4,4043.740625,79.29163360595703
cmapss_three2one_rtn,0.6,0.2,254.57728515625,43.81820297241211
cmapss_three2one_rtn,0.6,0.2,3392.2934375,84.47808837890625
cmapss_three2one_rtn,0.6,0.2,4005.364375,81.27940368652344
cmapss_three2one_rtn,0.8,1.0,4338.298125,71.37478637695312
cmapss_three2one_rtn,0.8,1.0,410.824296875,55.582427978515625
cmapss_three2one_rtn,0.8,1.0,3368.0646875,79.22435760498047
cmapss_three2one_rtn,0.8,0.8,4359.690625,73.62487030029297
cmapss_three2one_rtn,0.8,0.8,544.8094921875,54.233314514160156
cmapss_three2one_rtn,0.8,0.8,3323.16625,79.32567596435547
cmapss_three2one_rtn,0.8,0.6,5577.5825,83.34004974365234
cmapss_three2one_rtn,0.8,0.6,776.736875,63.511260986328125
cmapss_three2one_rtn,0.8,0.6,3565.685625,79.51952362060547
cmapss_three2one_rtn,0.8,0.4,4392.3228125,74.42129516601562
cmapss_three2one_rtn,0.8,0.4,791.449609375,60.19109344482422
cmapss_three2one_rtn,0.8,0.4,3763.044375,78.59359741210938
cmapss_three2one_rtn,0.8,0.2,1887.23484375,56.79108428955078
cmapss_three2one_rtn,0.8,0.2,3090.73625,83.17284393310547
cmapss_three2one_rtn,0.8,0.2,3812.21125,81.16574096679688
cmapss_four2three_rtn,0.0,1.0,480.77346900201616,45.34963607788086
cmapss_four2three_rtn,0.0,1.0,55.68338111139113,39.08974838256836
cmapss_four2three_rtn,0.0,1.0,55.9306640625,39.06092071533203
cmapss_four2three_rtn,0.0,0.8,15997.991935483871,88.32084655761719
cmapss_four2three_rtn,0.0,0.8,55.672418409778224,39.085533142089844
cmapss_four2three_rtn,0.0,0.8,55.910668157762096,39.063453674316406
cmapss_four2three_rtn,0.0,0.6,398.91834677419354,42.488800048828125
cmapss_four2three_rtn,0.0,0.6,55.68661006804435,39.09138107299805
cmapss_four2three_rtn,0.0,0.6,55.92040621849798,39.06215286254883
cmapss_four2three_rtn,0.0,0.4,14995.805443548386,87.53759765625
cmapss_four2three_rtn,0.0,0.4,55.67972687752016,39.089019775390625
cmapss_four2three_rtn,0.0,0.4,55.91284967237903,39.06309509277344
cmapss_four2three_rtn,0.0,0.2,475.9235131048387,42.49257278442383
cmapss_four2three_rtn,0.0,0.2,55.68701959425403,39.09109878540039
cmapss_four2three_rtn,0.0,0.2,55.90913243447581,39.063270568847656
cmapss_four2three_rtn,0.2,1.0,66.19839969758064,41.8158073425293
cmapss_four2three_rtn,0.2,1.0,50.19441469254032,39.19731903076172
cmapss_four2three_rtn,0.2,1.0,53.44441863029234,39.640830993652344
cmapss_four2three_rtn,0.2,0.8,77.1022240423387,42.30927276611328
cmapss_four2three_rtn,0.2,0.8,49.59872338079637,39.709957122802734
cmapss_four2three_rtn,0.2,0.8,59.46186680947581,40.777488708496094
cmapss_four2three_rtn,0.2,0.6,64.71351672757056,42.17611312866211
cmapss_four2three_rtn,0.2,0.6,47.85318091607863,39.5210075378418
cmapss_four2three_rtn,0.2,0.6,52.98201234879032,39.95195007324219
cmapss_four2three_rtn,0.2,0.4,196.1238974294355,42.4627571105957
cmapss_four2three_rtn,0.2,0.4,47.138203282510084,39.98698806762695
cmapss_four2three_rtn,0.2,0.4,53.324462890625,40.662559509277344
cmapss_four2three_rtn,0.2,0.2,448.53241557459677,42.2291145324707
cmapss_four2three_rtn,0.2,0.2,48.22779107862903,37.11848831176758
cmapss_four2three_rtn,0.2,0.2,49.665960496471776,39.31051254272461
cmapss_four2three_rtn,0.4,1.0,123.04723727318549,38.340576171875
cmapss_four2three_rtn,0.4,1.0,82.81832787298387,40.85098648071289
cmapss_four2three_rtn,0.4,1.0,83.13050497731855,44.184940338134766
cmapss_four2three_rtn,0.4,0.8,219.94025642641128,45.2568359375
cmapss_four2three_rtn,0.4,0.8,78.5026619203629,41.84016799926758
cmapss_four2three_rtn,0.4,0.8,82.87203093497983,44.243736267089844
cmapss_four2three_rtn,0.4,0.6,3270.6325604838707,48.30439376831055
cmapss_four2three_rtn,0.4,0.6,83.20473160282258,41.8571891784668
cmapss_four2three_rtn,0.4,0.6,79.80831023185483,43.58388137817383
cmapss_four2three_rtn,0.4,0.4,3162.5209173387098,47.81112289428711
cmapss_four2three_rtn,0.4,0.4,81.29110225554436,40.7730827331543
cmapss_four2three_rtn,0.4,0.4,83.27287046370968,43.783390045166016
cmapss_four2three_rtn,0.4,0.2,57.13981382308468,38.18972396850586
cmapss_four2three_rtn,0.4,0.2,77.42189075100806,42.876930236816406
cmapss_four2three_rtn,0.4,0.2,78.69770665322581,42.340675354003906
cmapss_four2three_rtn,0.6,1.0,3999.138608870968,52.363887786865234
cmapss_four2three_rtn,0.6,1.0,225.6561239919355,42.210628509521484
cmapss_four2three_rtn,0.6,1.0,908.3478452620968,51.279762268066406
cmapss_four2three_rtn,0.6,0.8,2507.360887096774,53.65439224243164
cmapss_four2three_rtn,0.6,0.8,473.46188256048384,41.74306106567383
cmapss_four2three_rtn,0.6,0.8,534.7878024193549,47.7311897277832
cmapss_four2three_rtn,0.6,0.6,4377.001008064516,57.57110595703125
cmapss_four2three_rtn,0.6,0.6,346.34926285282256,42.82243728637695
cmapss_four2three_rtn,0.6,0.6,558.6114541330645,47.76932144165039
cmapss_four2three_rtn,0.6,0.4,269.6340725806452,42.97114944458008
cmapss_four2three_rtn,0.6,0.4,535.8426789314516,46.357730865478516
cmapss_four2three_rtn,0.6,0.4,525.5481350806451,46.753265380859375
cmapss_four2three_rtn,0.6,0.2,3232.115171370968,47.874488830566406
cmapss_four2three_rtn,0.6,0.2,218.74480216733872,41.27678298950195
cmapss_four2three_rtn,0.6,0.2,512.2459677419355,46.285518646240234
cmapss_four2three_rtn,0.8,1.0,2454.2293346774195,51.456520080566406
cmapss_four2three_rtn,0.8,1.0,355.16551159274195,44.66273880004883
cmapss_four2three_rtn,0.8,1.0,933.6513356854839,55.85237121582031
cmapss_four2three_rtn,0.8,0.8,404.59217489919354,42.824806213378906
cmapss_four2three_rtn,0.8,0.8,330.0422127016129,43.723968505859375
cmapss_four2three_rtn,0.8,0.8,913.4717741935484,51.301002502441406
cmapss_four2three_rtn,0.8,0.6,412.1212197580645,41.35603332519531
cmapss_four2three_rtn,0.8,0.6,365.1234879032258,42.2217903137207
cmapss_four2three_rtn,0.8,0.6,4793.353830645161,62.56113052368164
cmapss_four2three_rtn,0.8,0.4,152.0380859375,37.165592193603516
cmapss_four2three_rtn,0.8,0.4,307.8872857862903,40.936832427978516
cmapss_four2three_rtn,0.8,0.4,914.8000252016129,51.36177444458008
cmapss_four2three_rtn,0.8,0.2,954.6190146169355,46.10443878173828
cmapss_four2three_rtn,0.8,0.2,540.1879410282259,43.02048110961914
cmapss_four2three_rtn,0.8,0.2,527.4603389616935,46.77151107788086
cmapss_three2four_jan,0.0,1.0,109.7197265625,46.091495513916016
cmapss_three2four_jan,0.0,1.0,82.35861107610887,44.128196716308594
cmapss_three2four_jan,0.0,1.0,99.41935483870968,44.15871047973633
cmapss_three2four_jan,0.0,0.8,125.48676915322581,45.06473922729492
cmapss_three2four_jan,0.0,0.8,88.29463835685483,43.94822311401367
cmapss_three2four_jan,0.0,0.8,82.26274256552419,43.84690856933594
cmapss_three2four_jan,0.0,0.6,118.44146137852823,44.87320327758789
cmapss_three2four_jan,0.0,0.6,88.0384009576613,43.57786560058594
cmapss_three2four_jan,0.0,0.6,91.30449848790323,43.57960510253906
cmapss_three2four_jan,0.0,0.4,116.47246723790323,45.396453857421875
cmapss_three2four_jan,0.0,0.4,89.97615297379032,43.542564392089844
cmapss_three2four_jan,0.0,0.4,91.28600680443549,43.61358642578125
cmapss_three2four_jan,0.0,0.2,107.88074124243951,44.513858795166016
cmapss_three2four_jan,0.0,0.2,94.45752740675404,43.59307861328125
cmapss_three2four_jan,0.0,0.2,95.8054908014113,43.90439987182617
cmapss_three2four_jan,0.2,1.0,115.00050403225806,46.43319320678711
cmapss_three2four_jan,0.2,1.0,83.59603389616936,43.96883773803711
cmapss_three2four_jan,0.2,1.0,86.29967080393145,44.17890930175781
cmapss_three2four_jan,0.2,0.8,123.98539094002017,45.40568542480469
cmapss_three2four_jan,0.2,0.8,97.54724514868951,43.776039123535156
cmapss_three2four_jan,0.2,0.8,101.84534872731855,44.01224136352539
cmapss_three2four_jan,0.2,0.6,124.94871471774194,45.601070404052734
cmapss_three2four_jan,0.2,0.6,94.55671938004032,43.720603942871094
cmapss_three2four_jan,0.2,0.6,94.92571824596774,44.01113510131836
cmapss_three2four_jan,0.2,0.4,136.79081086189515,45.42205810546875
cmapss_three2four_jan,0.2,0.4,92.8203125,43.646583557128906
cmapss_three2four_jan,0.2,0.4,92.02919449344758,43.528621673583984
cmapss_three2four_jan,0.2,0.2,130.05193107358872,45.775691986083984
cmapss_three2four_jan,0.2,0.2,95.73168157762096,43.631046295166016
